blank,time-of-text,text-time,text,title,author
,22:10,ten minutes past ten,"On the left there was a chest of drawers, on the right a mantelpiece surmounted by a damaged clock without a pendulum, the hands of which marked ten minutes past ten. The window overlooked the Rue Dauphine, a long, dark street. All Paris seemed to pass below, and the noise was so great that the window shook.",The Death of Olivier Becaille,Emile Zola
,6:25,6.25,Simon is happy to travel scum class when he's on his own and even sometimes deliberately aims for the 6.25. But today the .25 is delayed to 6.44.,The Deaths,Mark Lawson
,6:44,6.44,Simon is happy to travel scum class when he's on his own and even sometimes deliberately aims for the 6.25. But today the .25 is delayed to 6.44.,The Deaths,Mark Lawson
,5:55,five minutes to six,"The wind moaned and sang dismally, catching the ears and lifting the shabby coat-tails of Mr Mortimer Jenkyn, 'Photographic Artist', as he stood outside and put the shutters up with this own cold hands in despair of further trade. It was five minutes to six.",The Deferred Appointment,Algernon Blackwood
,17:55,five minutes to six,"The wind moaned and sang dismally, catching the ears and lifting the shabby coat-tails of Mr Mortimer Jenkyn, 'Photographic Artist', as he stood outside and put the shutters up with this own cold hands in despair of further trade. It was five minutes to six.",The Deferred Appointment,Algernon Blackwood
,7:35,7:35am,"At 7:35am Ishigami left his apartment as he did every weekday morning. Just before stepping out onto the street, he glanced at the mostly full bicyclelot, noting the absence of the green bicycle. Though it was already March, the wind was bitingly cold.",The Devotion of Suspect X,"Higashino, Keigo"
,18:40,twenty minutes to seven,"… I allowed plenty of time - in fact, too much; for we arrived at twenty minutes to seven, and Franching, so the servant said, had only just gone up to dress.",The Diary of a Nobody,George and Weedon Grossmith
,20:20,twenty minutes past eight,...we never dreamed it would be a full dress affair. I had no appetite. It was quite twenty minutes past eight before we sat down to dinner.,The Diary of a Nobody,George and Weedon Grossmith
,23:15,a quarter-past eleven,"On arriving home at a quarter-past eleven, we found a hansom cab, which had been waiting for me for two hours with a letter. Sarah said she did not know what to do, as we had not left the address where we had gone.",The Diary of a Nobody,George and Weedon Grossmith
,5:35,twenty five before six,"I squinted at the clock. 'It says twenty five before six,' I said and rolled away from him.",The Dice Man,Luke Rhinehart
,17:35,twenty-five before six,"I squinted at the clock. 'It says twenty-five before six,' I said and rolled away from him.",the dice man,Luke Rhinehart
,23:30,half past eleven,"He would catch the night bus for Casablanca, the one that left the beach at half past eleven.",The Dismissal,Paul Bowles
,2:20,Twenty past two,"Inevitable, implacable, the rainstorm wept itself out. She saw Tom look at his watch. 'What time is it?' 'Twenty past two. Want to go back to the hotel for a while?' 'All right.'",The Doctor's Wife,Brian Moore
,14:20,Twenty past two,"Inevitable, implacable, the rainstorm wept itself out. She saw Tom look at his watch. 'What time is it?' 'Twenty past two. Want to go back to the hotel for a while?' 'All right.'",The Doctor's Wife,Brian Moore
,3:35,3.35 a.m.,He could just see the hands of the alarm clock in the darkness: 3.35 a.m. He adjusted his pillow and shut his eyes.,The Dogs of Riga,Henning Mankell
,3:41,3.41am,The alarm clock said 3.41am. He sat up. Why was the alarm clock slow? He picked up the alarm clock and adjusted the hands to show the same time as his wristwatch: 3.44am,The Dogs of Riga,Henning Mankell
,3:44,3.44am,The alarm clock said 3.41am. He sat up. Why was the alarm clock slow? He picked up the alarm clock and adjusted the hands to show the same time as his wristwatch: 3.44am,The Dogs of Riga,Henning Mankell
,7:46,7.46 a.m,"The clock on his bedside table said 7.46 a.m. He cursed, jumped out of bed and dressed. He stuffed his toothbrush and toothpaste in his jacket pocket...",The Dogs of Riga,Henning Mankell
,17:19,5.19 p.m.,The call came at 5.19 p.m. The line was surprisingly clear. A man introduced himself as Major Liepa from the Riga police.,The Dogs of Riga,Henning Mankell
,19:17,7.17 p.m.,"Colonel Putnis knocked on his door at 7.17 p.m. The car was waiting in front of the hotel, and they drove through the dark streets to police headquarters.",The Dogs of Riga,Henning Mankell
,5:00,5 a.m.,"It was in the township of Dunwich, in a large and hardly inhabited farmhouse set against a hillside 4 miles from the village and a mile and a half from any other dwelling, that Wilbur Whately was born at 5 a.m. on Sunday, 2 February, 1913.",The Dunwich Horror,H. P. Lovecraft
,7:15,seven-fifteen,"... everyone would come a little late, so as not to be the first to arrive. .. .By seven-fifteen not another soul could squeeze into the house.",The Elderly Lady,Jorge Luis Borges
,19:00,seven,"The party was to begin at seven. The invitations gave the hour as six-thirty because the famly knew everyone would come a little late, so as not to be the first to arrive. At seven-ten not a soul had come; somewhat acrimoniously, the family discussed the advantages and disadvantages of tardiness... By seven-fifteen not another soul could squeeze into the house.",The Elderly Lady,Jorge Luis Borges
,19:10,seven-ten,"The party was to begin at seven. The invitations gave the hour as six-thirty because the famly knew everyone would come a little late, so as not to be the first to arrive. At seven-ten not a soul had come; somewhat acrimoniously, the family discussed the advantages and disadvantages of tardiness... By seven-fifteen not another soul could squeeze into the house.",The Elderly Lady,Jorge Luis Borges
,19:15,seven-fifteen,"The party was to begin at seven. The invitations gave the hour as six-thirty because the famly knew everyone would come a little late, so as not to be the first to arrive. At seven-ten not a soul had come; somewhat acrimoniously, the family discussed the advantages and disadvantages of tardiness... By seven-fifteen not another soul could squeeze into the house.",The Elderly Lady,Jorge Luis Borges
,18:30,six-thirty,"The party was to begin at seven. The invitations gave the hour as six-thirty because the famly knew everyone would come a little late, so as not to be the first to arrive. At seven-ten not a soul had come; somewhat acrimoniously, the family discussed the advantages and disadvantages of tardiness... By seven-fifteen not another soul could squeeze into the house.",The Elderly Lady,Jorge Luis Borges
,6:00,six,"But every morning, even if there's been a nighttime session and he has only slept two hours, he gets up at six and reads his paper while he drinks a strong cup of coffee. In this way Papa constructs himself every day.",The Elegance of the Hedgehog,Muriel Barbery
,2:36,Two thirty-six,I look at my watch. Two thirty-six. All I've got left today is take in the laundry and fix dinner.,The Elephant Vanishes,Haruki Murakami
,14:36,Two thirty-six,I look at my watch. Two thirty-six. All I've got left today is take in the laundry and fix dinner.,The Elephant Vanishes,Haruki Murakami
,4:12,twelve minutes after four,"At precisely twelve minutes after four a body of cavalry rode into the square, four abreast, clearing a way for the funeral cortege.",The Empty Mirror,J Sydney Jones
,16:12,twelve minutes after four,"At precisely twelve minutes after four a body of cavalry rode into the square, four abreast, clearing a way for the funeral cortege.",The Empty Mirror,J Sydney Jones
,11:00,11 o'clock,By 11 o'clock I have finished the first chapter of Mr Y. The winter sun is peeping meekly through the thin curtains and I decide to get up.,The End of Mr. Y,Scarlett Thomas
,17:00,five o'clock in the afternoon,But I took the mixture at five o'clock in the afternoon. I run my tongue over my dry mouth. I feel dizzy. I know this dizziness: it's because I haven't had a cigarette for hours.,The End of Mr. Y,Scarlett Thomas
,22:11,eleven minutes past ten in the evening,Therefore a sergeant called Trifonov had been on post all day or all week and then he had left at eleven minutes past ten in the evening.,The Enemy,Lee Child
,23:32,In about twenty-eight minutes it will be midnight,"""This is the evening. This is the night. It is New Year´s Eve. In about twenty-eight minutes it will be midnight. I still have twenty-eight minutes left. I have to recollect my thoughts. At twelve o´clock, I should be done thinking."" He looked at his father. ""Help those that are depressed and consider themselves lost in this world,"" he thought. ""Old fart.""",The Evenings,Gerard Reve
,7:24,almost twenty-five after seven,He picked up his hat and coat and Clarice said hello to him and he said hello and looked at the clock and it was almost twenty-five after seven.,The Evening's at Seven,James Thurber
